实际值,预测值
95.46980285644531,116.977646
136.23880004882812,131.1926
104.17459869384766,142.69505
166.81239318847656,157.28065
160.80479431152344,167.95561
150.23240661621094,175.05379
207.4481964111328,182.14334
180.78700256347656,191.29468
223.80540466308594,199.37433
135.11180114746094,203.64653
245.0377960205078,208.57747
185.07919311523438,208.42665
243.9694061279297,209.35927
239.22500610351562,204.30603
235.5493927001953,204.47403
195.68359375,203.3197
233.9488067626953,201.90506
164.08560180664062,205.54268
215.2899932861328,199.92354
221.8654022216797,194.67398
173.52200317382812,183.64748
88.06159973144531,180.33388
181.0876007080078,174.18785
135.87840270996094,166.6177
158.84719848632812,152.05643
95.35040283203125,138.86879
67.26439666748047,127.816444
91.39820098876953,113.38714
107.83100128173828,105.60085
85.1322021484375,89.24854
76.53620147705078,77.0841
55.26620101928711,64.934135
38.34260177612305,48.221294
19.07859992980957,35.474518
11.173800468444824,26.59184
6.401199817657471,18.453295
2.5522000789642334,12.44754
0.07259999960660934,7.98169
0.29739999771118164,4.4664
0.0820000022649765,2.1892936
0.02759999968111515,1.5157621
0.020600000396370888,1.2743627
0.020400000736117363,1.2663741
0.027400000020861626,1.1641202
0.02759999968111515,1.1112252
0.01860000006854534,1.0846075
0.01979999989271164,1.0251704
0.021400000900030136,1.0835205
0.018799999728798866,0.99822146
0.02239999920129776,0.89522254
0.021400000900030136,1.0037464
0.029999999329447746,1.1341156
0.02879999950528145,1.0386648
0.027400000020861626,0.98301727
0.027400000020861626,0.88590795
0.019200000911951065,0.7472295
0.019200000911951065,0.75623256
0.019200000911951065,0.9992341
0.01860000006854534,1.0081031
0.0272000003606081,0.96600217
0.019600000232458115,-0.7424854
0.019200000911951065,0.035752278
0.019600000232458115,0.01637684
0.01860000006854534,0.017772904
0.027400000020861626,0.016739016
0.022600000724196434,0.01668411
0.018400000408291817,0.015789004
0.026399999856948853,0.017915307
0.019200000911951065,0.016986934
0.02019999921321869,0.01744217
0.01860000006854534,0.015912125
0.026399999856948853,0.01886126
0.018799999728798866,0.017130649
0.014000000432133675,0.018374883
0.020800000056624413,0.017970445
0.01360000018030405,0.019160876
0.0142000000923872,0.019720096
0.020800000056624413,0.019277345
0.012400000356137753,0.018414246
0.0284000001847744,0.02115377
0.018200000748038292,-0.0058594863
0.013000000268220901,-0.0175765
0.025200000032782555,0.3959365
0.026799999177455902,1.2066747
0.7875999808311462,3.648499
4.665999889373779,7.67817
10.985400199890137,13.795468
18.421199798583984,21.682812
28.40060043334961,29.30519
41.146400451660156,40.50816
54.7593994140625,52.84298
68.81060028076172,64.05673
86.80400085449219,75.25557
100.3052978515625,88.75179
116.88420104980469,103.0211
133.06500244140625,115.200226
148.16639709472656,128.86095
162.9033966064453,141.7951
177.15939331054688,153.74098
186.91000366210938,171.09154
197.6540069580078,181.22594
205.08920288085938,189.3495
211.7115936279297,196.3952
219.4364013671875,206.82701
226.03160095214844,217.8115
230.2021942138672,223.0204
231.17160034179688,223.24507
236.41700744628906,226.14117
235.83799743652344,223.05804
236.49459838867188,221.80844
231.4575958251953,222.91754
228.45680236816406,218.89343
225.0303955078125,220.32011
221.047607421875,224.54103
212.96705627441406,216.83928
208.06329345703125,213.64992
200.4003448486328,202.00594
188.05979919433594,200.40231
183.24807739257812,191.65019
169.95396423339844,182.0091
155.78904724121094,166.23697
145.0421142578125,150.21556
139.7729949951172,136.95613
135.27879333496094,123.42695
111.04540252685547,111.85819
88.28939819335938,96.665054
69.91320037841797,81.47526
53.70280075073242,68.21252
37.22060012817383,49.94435
25.498199462890625,36.692677
14.65939998626709,27.538807
7.094200134277344,18.616213
1.2857999801635742,12.382468
0.2720000147819519,7.9302464
0.36800000071525574,3.9964223
0.012600000016391277,1.6265326
0.020999999716877937,1.1206838
0.012000000104308128,0.88465077
0.02773333340883255,0.7572518
0.021266667172312737,0.5947379
0.027400000020861626,0.584462
0.024800000712275505,0.7638794
0.025599999353289604,0.53071094
0.02500000037252903,0.5733728
0.0348999984562397,0.5224527
0.025200000032782555,0.42569852
0.02319999970495701,0.5430215
0.024800000712275505,0.6260352
0.036400001496076584,0.61236626
0.033399999141693115,0.62436014
0.024000000208616257,0.3807701
0.02419999986886978,0.29759458
0.023399999365210533,0.4348521
0.03099999949336052,0.4837875
0.033399999141693115,0.50473094
0.03180000185966492,0.55135906
0.017999999225139618,-0.6221498
0.026799999177455902,0.030446455
0.018799999728798866,0.015862165
0.018200000748038292,0.017138626
0.01899999938905239,0.016860051
0.01979999989271164,0.016694486
0.017999999225139618,0.015356335
0.026799999177455902,0.017408043
0.02199999988079071,0.016612476
0.017999999225139618,0.016748693
0.020800000056624413,0.015897082
0.026399999856948853,0.017937092
0.01860000006854534,0.01686625
0.020800000056624413,0.01813895
0.020999999716877937,0.017556759
0.015399999916553497,0.018424226
0.018400000408291817,0.018903943
0.020800000056624413,0.018398644
0.020800000056624413,0.017418228
0.012799999676644802,0.028082192
0.021199999377131462,-0.006748961
0.029600000008940697,0.06504923
0.019200000911951065,0.54227585
0.025800000876188278,1.2975439
0.4002000093460083,3.6084313
4.091800212860107,7.312019
9.753000259399414,13.343991
20.346799850463867,21.090975
31.010400772094727,28.411757
32.54650115966797,39.65487
28.287799835205078,52.646053
28.532800674438477,63.939873
49.633201599121094,75.838264
101.25240325927734,88.60687
133.14039611816406,101.01684
115.79640197753906,116.39834
130.8280029296875,128.85892
165.83572387695312,144.25732
170.5376434326172,156.9695
160.58856201171875,173.02032
189.70388793945312,181.90509
109.45280456542969,192.02866
154.95172119140625,198.4811
153.5940399169922,209.80867
196.4063262939453,217.92412
154.94920349121094,223.83125
170.3308868408203,226.76407
215.283203125,226.2983
204.74453735351562,225.15732
222.49087524414062,220.2765
231.51919555664062,224.18286
189.36880493164062,221.13199
197.61700439453125,222.5179
171.6510009765625,223.46295
196.99920654296875,216.15614
157.13580322265625,214.04503
88.8333969116211,201.36478
151.6746063232422,199.27081
171.82859802246094,190.39731
168.14979553222656,183.79483
81.36759948730469,168.4922
120.66380310058594,152.31277
78.71420288085938,138.4013
109.55619812011719,123.11212
86.04280090332031,112.85739
82.74520111083984,96.98764
39.39080047607422,82.84804
50.26259994506836,68.4029
25.788000106811523,50.288746
22.73200035095215,36.3198
13.166000366210938,27.340973
6.7108001708984375,18.463545
2.0078001022338867,11.872717
0.25060001015663147,7.7160397
0.2484000027179718,4.2732916
0.012000000104308128,2.0128055
0.019600000232458115,1.470726
0.012199999764561653,1.149702
0.021199999377131462,1.233476
0.02459999918937683,1.0909151
0.024800000712275505,1.0518205
0.027400000020861626,1.0962712
0.024399999529123306,0.95371115
0.024399999529123306,1.0282584
0.025599999353289604,0.8938748
0.025200000032782555,0.87347645
0.026000000536441803,0.90259105
0.024000000208616257,1.1043875
0.026399999856948853,1.0987583
0.026799999177455902,1.0422267
0.025599999353289604,0.7908781
0.025299999862909317,0.626031
0.032999999821186066,0.77045643
0.0333000011742115,0.96549106
0.025200000032782555,0.90238136
0.026799999177455902,0.91627824
0.01940000057220459,-0.51699793
0.02019999921321869,0.026027806
0.027799999341368675,0.016540715
0.020600000396370888,0.017011758
0.019999999552965164,0.017034031
0.019200000911951065,0.017295836
0.02319999970495701,0.016495196
0.014999999664723873,0.017778307
0.013199999928474426,0.017165639
0.028599999845027924,0.016720837
0.020400000736117363,0.016278835
0.023399999365210533,0.01842982
0.022600000724196434,0.017977985
0.029999999329447746,0.018156582
0.012799999676644802,0.018182121
0.015200000256299973,0.017931672
0.02280000038444996,0.017565249
0.027400000020861626,0.018391587
0.02160000056028366,0.01631632
0.012600000016391277,0.025250841
0.012799999676644802,-0.011523351
0.025800000876188278,0.11750732
0.012799999676644802,0.5332829
0.028599999845027924,1.4841549
0.2741999924182892,3.9647691
3.486999988555908,7.8119597
9.062999725341797,13.794899
15.55840015411377,21.047394
23.686399459838867,27.408497
33.05459976196289,37.925125
42.874000549316406,48.938873
54.6864013671875,61.127792
66.9186019897461,72.24845
80.6686019897461,83.256134
93.18620300292969,95.22492
111.41413116455078,108.008224
127.1398696899414,120.708336
142.52420043945312,136.38521
156.49139404296875,150.84608
167.65919494628906,167.79709
180.283203125,174.24751
185.7093963623047,185.53027
193.81680297851562,191.70824
199.18679809570312,198.60106
204.50599670410156,208.00873
204.4698028564453,210.42003
205.23199462890625,217.96797
210.28179931640625,218.02107
212.11000061035156,215.61154
190.92239379882812,209.28366
209.65980529785156,212.67827
200.5753936767578,210.96231
204.81979370117188,215.43362
202.82879638671875,213.74373
187.63259887695312,207.8628
181.4355926513672,209.64212
179.41900634765625,190.97365
173.1374053955078,195.7791
158.3323974609375,185.21773
155.0738067626953,180.64365
135.6031951904297,165.35277
127.08979797363281,150.21826
111.23819732666016,136.24342
97.872802734375,123.89078
81.07640075683594,115.01643
67.26640319824219,99.83717
53.907798767089844,84.51145
40.899200439453125,70.29942
29.244199752807617,53.436275
19.759199142456055,37.81105
10.508399963378906,29.1114
5.391600131988525,20.510359
1.2266000509262085,13.348762
0.34200000762939453,9.519651
0.2572000026702881,5.907301
0.01720000058412552,3.3279283
0.01720000058412552,2.5479097
0.026000000536441803,1.9106648
0.026200000196695328,1.963588
0.020600000396370888,1.9164578
0.018799999728798866,1.7991154
0.01720000058412552,1.886249
0.02239999920129776,1.7558473
0.035599999129772186,1.8541955
0.025200000032782555,1.5143749
0.024399999529123306,1.6540147
0.01759999990463257,1.6453239
0.024800000712275505,1.802076
0.022600000724196434,1.7710158
0.03420000150799751,1.6526512
0.02319999970495701,1.6007346
0.023800000548362732,1.3032675
0.032999999821186066,1.381816
0.023600000888109207,1.6787826
0.024000000208616257,1.6777971
0.022600000724196434,1.6615343
0.018200000748038292,0.48028767
0.01899999938905239,0.027681146
0.01940000057220459,0.016972266
0.017999999225139618,0.016802061
0.02160000056028366,0.017457893
0.01940000057220459,0.017800406
0.01899999938905239,0.01679449
0.020600000396370888,0.017975688
0.01860000006854534,0.017705364
0.019999999552965164,0.017081594
0.012199999764561653,0.016314909
0.018799999728798866,0.018921906
0.012600000016391277,0.018286122
0.01860000006854534,0.018317392
0.028999999165534973,0.018471269
0.012199999764561653,0.018937157
0.020600000396370888,0.017941667
0.025800000876188278,0.019609949
0.012400000356137753,0.017033454
0.017799999564886093,0.020394258
0.02500000037252903,-0.007803721
0.019600000232458115,0.0874046
0.022199999541044235,0.2402795
0.02879999950528145,1.0556817
0.036400001496076584,3.195156
2.118799924850464,6.8132443
7.377600193023682,12.1138525
6.546000003814697,18.611113
14.264200210571289,23.887167
20.04759979248047,34.323868
49.1156005859375,42.479446
64.45040130615234,54.562977
76.7781982421875,63.631374
85.59539794921875,73.05332
74.54679870605469,85.10478
79.3583984375,94.72877
118.66780090332031,108.95123
157.81520080566406,125.30395
157.09359741210938,138.68265
162.49960327148438,155.57567
181.08740234375,161.87674
195.87939453125,172.71196
140.45480346679688,181.02415
121.90679931640625,188.66747
116.20480346679688,196.99432
92.32959747314453,199.35428
112.60299682617188,204.92155
128.28939819335938,204.10637
109.39360046386719,201.8618
94.48139953613281,197.08676
74.14700317382812,200.59264
52.1422004699707,202.09972
29.683000564575195,206.24405
14.109600067138672,201.9462
5.224999904632568,197.02553
4.541200160980225,195.82306
4.074399948120117,181.14021
4.4243998527526855,184.14868
5.131800174713135,175.1022
4.6519999504089355,168.1568
7.39300012588501,153.89917
8.238800048828125,142.70488
9.352399826049805,131.71385
5.2515997886657715,118.908875
3.4965999126434326,110.91086
3.4965999126434326,96.08645
3.4965999126434326,82.15687
3.4965999126434326,68.499886
3.4965999126434326,53.59687
3.4965999126434326,37.962963
3.4965999126434326,29.181524
3.4965999126434326,20.63908
3.4965999126434326,14.200554
3.4965999126434326,10.173487
3.4965999126434326,5.794223
3.4965999126434326,3.5741022
3.4965999126434326,2.5098767
3.4965999126434326,2.0344832
3.4965999126434326,2.0079544
3.4965999126434326,1.9769238
3.4965999126434326,1.764459
3.4965999126434326,1.8324434
3.4965999126434326,1.7941713
3.4965999126434326,1.86046
3.4965999126434326,1.5597787
3.4965999126434326,1.7083277
3.4965999126434326,1.6988429
3.4965999126434326,1.7964431
3.4965999126434326,1.7697341
3.4965999126434326,1.7001511
3.4965999126434326,1.6374449
3.4965999126434326,1.5292786
3.4965999126434326,1.5011308
3.4965999126434326,1.7495042
3.4965999126434326,1.6818583
3.4965999126434326,1.6506401
0.0,2.8816345
0.0,0.029995397
0.0,0.016681343
0.0,0.017826648
0.0,0.018095884
0.0,0.016684009
0.0,0.015859561
0.0,0.017365716
0.0,0.018394161
0.0,0.018381258
0.0,0.01615711
0.0,0.018884646
0.0,0.017546877
0.0,0.018830566
0.0,0.018815031
0.0,0.02042836
0.0,0.018957729
0.0,0.019716226
0.0,0.017945867
0.0,0.018728014
0.0,0.004209689
0.0,0.07096978
0.0,0.3207443
0.0,0.975571
0.0,2.151507
3.7179999351501465,4.825219
8.351400375366211,8.15208
12.615400314331055,11.914486
18.947799682617188,14.636765
24.320350646972656,20.558666
32.48889923095703,24.151608
40.26805114746094,31.91936
44.8475341796875,40.42043
53.893165588378906,46.09939
39.60219955444336,52.36796
60.11819839477539,60.613525
127.84960174560547,70.724724
129.38560485839844,84.90233
210.01739501953125,91.86222
215.00979614257812,107.54077
225.20880126953125,113.274414
231.73880004882812,119.30599
214.30682373046875,129.7524
213.01632690429688,140.11717
212.3638458251953,150.76266
210.72715759277344,155.43196
209.73367309570312,163.94208
208.12498474121094,159.53455
206.64309692382812,162.0319
204.5330047607422,160.18257
202.16030883789062,156.4206
199.88963317871094,156.67314
197.5503387451172,158.40375
195.23605346679688,154.4029
192.0775604248047,157.41826
189.2944793701172,145.85619
186.1405487060547,141.00722
182.9866180419922,133.60162
179.8326873779297,129.8506
176.6787567138672,128.50966
172.74600219726562,116.18724
157.67625427246094,109.97941
144.7558135986328,103.854546
129.40347290039062,87.77952
113.963134765625,79.14102
96.62937927246094,69.8409
87.76705169677734,60.283043
83.46570587158203,50.50329
74.19415283203125,37.489758
67.58780670166016,26.48878
61.74585723876953,20.897127
56.9137077331543,13.770561
52.21815490722656,9.524694
47.96100616455078,6.585329
43.84405517578125,3.6492724
39.72130584716797,2.317942
35.5981559753418,1.5198371
31.475006103515625,1.0621043
27.352256774902344,0.7846064
23.2229061126709,0.7453487
19.098957061767578,0.71544564
15.330220222473145,0.5666179
11.558484077453613,0.7418829
7.788747310638428,0.5453163
6.4243998527526855,0.72171533
6.42579984664917,0.7655155
6.433199882507324,0.7284481
6.433000087738037,0.6879017
6.434199810028076,0.7406361
6.439199924468994,0.82565624
6.43179988861084,0.57716644
6.43120002746582,0.3895718
6.425000190734863,0.54924995
6.42519998550415,0.6224165
6.431600093841553,0.49841195
6.431600093841553,0.5873841
0.01899999938905239,2.8455803
0.023600000888109207,0.026041672
0.023600000888109207,0.013986739
0.023600000888109207,0.0128337825
0.01360000018030405,0.014956465
0.02199999988079071,0.0146341855
0.030400000512599945,0.0123068625
0.021400000900030136,0.0147297075
0.01759999990463257,0.015575801
0.021800000220537186,0.01566835
0.01720000058412552,0.014914981
0.02199999988079071,0.016239608
0.023800000548362732,0.01496579
0.026200000196695328,0.016895538
0.017799999564886093,0.015517958
0.015200000256299973,0.01994762
0.02199999988079071,0.018903846
0.03020000085234642,0.018474212
0.023800000548362732,0.017388593
0.024000000208616257,0.0034765052
0.012799999676644802,0.011430038
0.015599999576807022,0.018209958
0.014800000004470348,0.5246767
0.024399999529123306,1.0903172
0.49399998784065247,1.5505764
5.117400169372559,3.304844
11.81779956817627,3.9996026
21.839799880981445,7.25115
32.7666015625,10.526445
45.4536018371582,13.7525215
62.231998443603516,16.582436
70.98680114746094,21.917791
77.51799774169922,28.11083
110.3313980102539,30.176886
123.17900085449219,38.367363
145.5070037841797,46.371857
145.93760681152344,55.19178
152.09120178222656,72.31008
193.59539794921875,73.24382
204.64100646972656,84.85664
211.86160278320312,94.27884
219.27780151367188,98.6667
228.95179748535156,110.68247
217.52699279785156,118.58144
233.87579345703125,135.39142
224.26559448242188,139.82005
225.25880432128906,142.76631
231.2393035888672,141.6341
229.14059448242188,142.27708
227.40420532226562,140.59982
225.2998046875,140.84962
223.2469940185547,135.32846
231.127197265625,133.63797
225.49600219726562,136.76135
153.10240173339844,135.00493
82.2926025390625,127.72833
74.13880157470703,125.51364
92.83619689941406,117.41781
184.20339965820312,114.99753
175.94180297851562,113.24435
162.77020263671875,110.266075
112.98480224609375,97.3095
129.8115997314453,89.758125
122.74700164794922,76.3247
95.8499984741211,65.41266
80.37979888916016,57.88196
63.54280090332031,53.22191
46.20840072631836,43.472202
34.95240020751953,32.817482
21.623199462890625,22.437319
11.314800262451172,17.23875
5.262599945068359,10.307753
1.075600028038025,6.810333
0.28380000591278076,4.869451
0.20759999752044678,2.7650352
0.01860000006854534,1.7043319
0.027400000020861626,1.3433249
0.019600000232458115,0.868966
0.020800000056624413,0.41069496
0.012799999676644802,0.32890382
0.023000000044703484,0.20261505
0.020999999716877937,0.3378052
0.022600000724196434,0.390026
0.012600000016391277,0.23047473
0.03579999879002571,0.45733166
0.020999999716877937,0.32229275
0.021199999377131462,0.30020103
0.020999999716877937,0.38690713
0.028200000524520874,0.34579057
0.02280000038444996,0.5845139
0.020999999716877937,0.0038241525
0.0213600005954504,0.39026427
0.02112000063061714,0.42946896
0.020880000665783882,0.28671092
0.020840000361204147,0.34589162
0.020999999716877937,0.33642635
0.018799999728798866,0.58574873
0.02160000056028366,0.029358905
0.020800000056624413,0.016950136
0.012600000016391277,0.0163529
0.021400000900030136,0.017348582
0.029200000688433647,0.015063691
0.02459999918937683,0.01377829
0.012799999676644802,0.016004743
0.013000000268220901,0.01862757
0.020999999716877937,0.018425476
0.012600000016391277,0.016708262
0.012799999676644802,0.018139932
0.012400000356137753,0.01752336
0.02239999920129776,0.020676943
0.029200000688433647,0.019243866
0.012799999676644802,0.021077456
0.013000000268220901,0.020099742
0.012400000356137753,0.020389106
0.021199999377131462,0.019682553
0.020999999716877937,0.0066447686
0.020800000056624413,0.025917532
0.012799999676644802,0.19405939
0.022600000724196434,0.9401095
0.020999999716877937,1.9777843
0.09279999881982803,2.8084173
2.905600070953369,5.012337
7.826099872589111,6.6289296
16.34779930114746,10.356206
26.711200714111328,14.210738
40.479400634765625,18.214933
55.72999954223633,20.69454
69.95339965820312,28.39785
88.98860168457031,35.69452
104.5864028930664,39.975777
126.03820037841797,42.740696
142.12680053710938,46.536274
157.3520050048828,57.94333
166.64759826660156,76.39285
185.5417938232422,83.12969
200.0937957763672,96.95254
211.33279418945312,105.809975
208.6269989013672,106.65363
228.45399475097656,118.41027
223.67579650878906,124.72297
245.8751983642578,146.31221
245.94239807128906,145.9641
227.55160522460938,155.00868
230.4550018310547,153.24684
105.29620361328125,157.09666
192.3917999267578,150.9673
235.10159301757812,148.56891
229.77000427246094,147.02577
230.50759887695312,142.86862
222.5447998046875,150.57492
212.00779724121094,154.01575
208.4862060546875,145.49405
204.29359436035156,143.11945
197.9788055419922,134.06354
181.6833953857422,132.40666
180.4969940185547,134.60837
156.29420471191406,129.82115
155.59280395507812,116.97311
144.81219482421875,107.05203
130.02720642089844,90.88798
112.38400268554688,81.69919
94.69180297851562,71.487434
75.98359680175781,63.75885
58.10319900512695,52.27721
40.5447998046875,39.82022
23.916400909423828,27.65951
11.444000244140625,21.050816
4.692599773406982,13.912487
0.8450000286102295,9.173789
0.29319998621940613,6.5426345
0.133200004696846,3.4264874
0.013000000268220901,2.3087714
0.026000000536441803,1.3756497
0.012400000356137753,0.8347529
0.027799999341368675,0.11042546
0.018200000748038292,0.18691148
0.027000000700354576,0.016613297
0.025200000032782555,0.025723888
0.01860000006854534,0.06977968
0.025200000032782555,-0.15773837
0.018400000408291817,0.13748859
0.026599999517202377,0.21716225
0.01810000091791153,0.29650253
0.02800000086426735,0.06461262
0.0333000011742115,0.03516055
0.027000000700354576,0.25821993
0.02500000037252903,-0.012298905
0.018666666001081467,0.024828548
0.01993333362042904,-0.033929467
0.027000000700354576,0.08504428
0.027400000020861626,0.12103812
0.026599999517202377,0.14024976
0.014800000004470348,1.2753483
0.01360000018030405,0.035067163
0.01360000018030405,0.028320627
0.02160000056028366,0.027197076
0.016200000420212746,0.029283026
0.02525000087916851,0.02830731
0.017100000753998756,0.027405953
0.027149999514222145,0.028185135
0.01899999938905239,0.028342435
0.017899999395012856,0.029155653
0.017400000244379044,0.029199736
0.01810000091791153,0.02837554
0.018200000748038292,0.029296128
0.026249999180436134,0.029441748
0.025699999183416367,0.029501718
0.017149999737739563,0.027738417
0.01679999940097332,0.024909386
0.01834999956190586,0.026531968
0.016499999910593033,0.024285698
0.024450000375509262,0.017215418
0.021199999377131462,0.0070754145
0.01979999989271164,0.22078939
0.019200000911951065,1.4252055
0.03099999949336052,2.4211695
0.3199999928474426,3.5969493
3.5634000301361084,6.922035
9.865400314331055,10.380837
20.64579963684082,14.638876
35.829200744628906,19.622599
51.35499954223633,24.486868
69.24520111083984,29.212667
86.67160034179688,32.710335
112.49340057373047,37.940926
131.38040161132812,42.982506
155.52940368652344,50.203415
170.64419555664062,54.76649
188.1533966064453,60.621464
203.57620239257812,71.88627
216.6760711669922,80.533646
227.06568908691406,94.32722
233.76870727539062,107.09875
241.8523406982422,100.50653
250.3911590576172,96.57263
251.1806640625,106.368
251.1806640625,118.42435
251.1806640625,121.41371
251.1806640625,125.01402
251.1806640625,124.08173
244.8448028564453,122.85227
246.29159545898438,111.22776
251.1806640625,113.637505
237.19140625,118.094246
251.1806640625,123.46084
245.59840393066406,133.34795
234.7761993408203,133.58063
231.85560607910156,134.13843
223.96200561523438,133.46228
211.29359436035156,127.84514
201.58140563964844,120.35152
189.64219665527344,117.63524
176.57020568847656,115.32459
164.38479614257812,109.202324
148.9842071533203,100.52089
115.18180084228516,88.03492
116.00499725341797,80.123856
98.41719818115234,69.86839
79.55960083007812,63.977077
55.505001068115234,56.438793
41.3380012512207,44.514816
24.82819938659668,32.89544
11.691200256347656,27.750206
4.1203999519348145,20.426886
0.48660001158714294,15.258431
0.420199990272522,10.95415
0.13860000669956207,6.671468
0.012400000356137753,4.3895025
0.020999999716877937,2.6238203
0.02239999920129776,1.157673
0.03020000085234642,0.6883519
0.012400000356137753,0.44267792
0.01860000006854534,0.42626542
0.02419999986886978,0.61353165
0.025200000032782555,0.3136529
0.026599999517202377,0.40215713
0.032999999821186066,0.42255178
0.023399999365210533,0.47500053
0.02539999969303608,0.3793901
0.025866666808724403,0.4398188
0.02553333342075348,0.38078487
0.03240000084042549,0.39424813
0.01940000057220459,0.3975279
0.02500000037252903,0.37978277
0.017000000923871994,0.27644253
0.02319999970495701,0.42502674
0.01720000058412552,0.25525832
0.030799999833106995,0.476298
0.028599999845027924,0.7896169
0.01979999989271164,0.018268606
0.012400000356137753,0.025657386
0.023000000044703484,0.025761303
0.020999999716877937,0.025410669
0.013000000268220901,0.024519712
0.014399999752640724,0.025745502
0.019200000911951065,0.026826652
0.026200000196695328,0.02494661
0.02239999920129776,0.026878444
0.023800000548362732,0.025869174
0.015399999916553497,0.02575567
0.023000000044703484,0.028082887
0.018400000408291817,0.028373688
0.02239999920129776,0.027622484
0.026000000536441803,0.025656648
0.02319999970495701,0.023584735
0.015399999916553497,0.024801359
0.015599999576807022,0.022203756
0.015599999576807022,0.04977498
0.022199999541044235,0.031898465
0.028200000524520874,0.058156982
0.014399999752640724,0.556788
0.017400000244379044,1.6850269
0.31619998812675476,2.7877839
4.996399879455566,5.2457223
9.627799987792969,8.462246
17.686199188232422,12.380082
31.542600631713867,17.743753
47.10200119018555,24.807114
66.55580139160156,29.759771
82.85279846191406,41.57636
108.89019775390625,54.747845
132.3441925048828,61.55559
88.48760223388672,71.75466
118.56179809570312,85.30728
190.0876007080078,91.34568
200.61720275878906,105.316765
155.82400512695312,123.23367
214.65159606933594,139.06496
230.54339599609375,154.64563
140.62759399414062,161.179
202.10679626464844,163.96335
183.98440551757812,171.6331
209.83099365234375,182.34596
251.1806640625,183.20532
251.1806640625,186.86557
203.2902069091797,191.6769
178.8614044189453,189.79173
211.4416046142578,182.03842
213.41079711914062,188.76825
129.122802734375,194.72636
116.97139739990234,192.90001
144.38499450683594,201.1385
205.6757049560547,195.17029
121.45320129394531,189.1287
150.5454559326172,186.42763
157.2510986328125,179.65689
142.45335388183594,173.62593
167.07139587402344,165.31317
128.03660583496094,153.2851
139.92820739746094,143.33397
113.43306732177734,132.8027
63.134735107421875,120.90901
56.04719924926758,108.77361
42.664398193359375,91.41817
48.689998626708984,80.29402
32.99679946899414,69.22013
27.667200088500977,54.739906
15.360600471496582,40.207413
9.411399841308594,29.589748
4.611999988555908,19.53908
0.09359999746084213,13.342579
0.3003999888896942,9.187221
0.07320000231266022,4.8851457
0.024000000208616257,3.4683154
0.013000000268220901,2.2148373
0.014600000344216824,1.5157727
0.027000000700354576,0.6708329
0.020999999716877937,0.70319444
0.017999999225139618,0.6430987
0.017799999564886093,0.6665866
0.017899999395012856,0.7571068
0.020999999716877937,0.6618394
0.019600000232458115,0.69792604
0.018200000748038292,0.7190214
0.026799999177455902,0.5669861
0.018200000748038292,0.6664507
0.018200000748038292,0.5283947
0.018400000408291817,0.6268138
0.024399999529123306,0.5544239
0.024000000208616257,0.71992534
0.02759999968111515,0.47564343
0.017999999225139618,0.58452404
0.017999999225139618,0.3533279
0.026399999856948853,0.625379
0.0284000001847744,0.9447164
0.012600000016391277,0.029574992
0.012400000356137753,0.018158127
0.020999999716877937,0.017243847
0.012799999676644802,0.01597733
0.022600000724196434,0.015215495
0.014600000344216824,0.014178448
0.020999999716877937,0.018912815
0.012799999676644802,0.018116837
0.012600000016391277,0.019124687
0.014600000344216824,0.018053446
0.021199999377131462,0.018673068
0.013000000268220901,0.017544443
0.020800000056624413,0.020162234
0.022600000724196434,0.02063372
0.014600000344216824,0.02214077
0.022199999541044235,0.01913571
0.020800000056624413,0.019623986
0.0142000000923872,0.017742561
0.012600000016391277,0.012378238
0.020999999716877937,0.0043641096
0.020800000056624413,0.23847516
0.019999999552965164,1.2712148
0.012299999594688416,3.0811093
0.04960000142455101,4.943713
2.840399980545044,8.35219
8.128600120544434,12.739169
16.63279914855957,17.517027
28.095199584960938,24.215366
41.447200775146484,30.725353
55.14179992675781,36.086105
72.78340148925781,44.098873
92.09439849853516,56.101284
112.0645980834961,65.75079
128.4976043701172,68.82156
142.99240112304688,77.6505
157.85879516601562,88.81449
174.19119262695312,101.164894
186.25979614257812,116.79257
197.47479248046875,132.11789
206.1909942626953,146.67024
213.3795928955078,148.95969
221.20579528808594,161.71533
225.78660583496094,168.08037
231.91220092773438,180.09804
222.50160217285156,182.4523
236.91299438476562,185.78906
239.50579833984375,190.31775
218.09219360351562,184.66725
231.62399291992188,178.08012
229.4810028076172,176.8036
225.80380249023438,176.81006
230.32235717773438,175.68068
214.2534942626953,177.10286
218.8492431640625,175.95195
210.25140380859375,171.8514
204.4248046875,165.24174
194.76600646972656,161.79996
185.92539978027344,158.0286
173.27520751953125,148.60735
160.4792022705078,137.18863
145.16360473632812,129.02751
130.83419799804688,119.48856
115.5479965209961,105.47843
97.74359893798828,93.420456
79.26799774169922,81.238846
62.41659927368164,75.295235
44.83039855957031,63.151047
30.788400650024414,50.340866
17.67840003967285,38.564194
8.650199890136719,28.258118
3.017400026321411,20.640411
0.042399998754262924,13.787764
0.3294000029563904,8.409998
0.021199999377131462,4.4237227
0.01759999990463257,2.9416878
0.014000000432133675,1.7782824
0.012400000356137753,0.7745417
0.012600000016391277,0.29978228
0.027400000020861626,0.29919764
0.01979999989271164,0.06422618
0.020800000056624413,0.49464273
0.02319999970495701,0.3039871
0.020999999716877937,0.10475697
0.029200000688433647,0.24654269
0.012799999676644802,0.17344679
0.027799999341368675,0.0059089144
0.020999999716877937,0.27475962
