ÈÕÆÚ,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96
2022-01-29,100.9965,80.58239999999999,82.06190000000001,84.3187,70.12530000000001,78.394,59.619699999999995,56.538999999999994,51.8862,66.7439,60.73149999999999,56.548599999999986,55.278,52.473299999999995,52.8098,46.5066,49.5617,47.1845,47.01679999999999,46.2335,43.083,50.933400000000006,41.7662,48.18299999999999,47.6389,45.775800000000004,49.3938,62.2296,53.551300000000005,67.3825,88.3614,83.6712,78.25420000000001,108.1441,111.3842,96.3241,115.623,111.09320000000001,105.2907,99.2135,90.90400000000001,107.10329999999999,110.824,101.7335,98.7338,111.0826,109.281,112.8025,114.0317,97.1123,100.1725,101.601,89.29780000000001,92.4142,106.6225,81.12320000000001,90.9628,81.0233,83.3305,86.5829,86.03179999999999,109.4552,77.1373,88.71979999999999,82.72389999999999,90.0728,96.4737,99.96,86.1607,93.9895,103.2197,108.918,118.045,137.0327,146.0109,142.2411,128.8288,152.78199999999998,145.1404,147.01510000000002,145.649,154.43329999999997,145.9106,147.4345,156.6568,160.1276,167.0177,148.9734,158.4916,165.22830000000002,142.4906,158.5955,169.2292,139.8939,138.0898,117.2409
2022-01-30,119.5792,97.0487,97.7943,75.12790000000001,71.164,75.84580000000001,74.597,59.036,56.341499999999996,58.6608,64.8036,55.0126,68.4604,56.078300000000006,50.70820000000001,45.3815,42.4727,50.6062,45.1154,48.7969,50.86259999999999,49.9983,51.0514,46.0758,45.152100000000004,53.0704,55.557799999999986,65.5718,67.01060000000001,66.8141,74.5833,85.94859999999998,91.9909,101.8866,94.8485,96.7524,105.5008,109.3112,109.0583,118.8938,112.67609999999999,115.7072,116.70089999999999,116.9243,111.7143,118.8477,121.0212,110.8515,119.48,111.9893,105.6032,101.1625,106.142,113.79239999999999,100.13040000000001,107.07159999999999,92.07169999999999,102.06110000000001,80.524,101.0129,90.0211,76.2361,92.9321,93.3031,96.2032,101.9833,93.45280000000001,109.9541,111.693,112.84060000000001,123.7162,116.7067,110.3688,133.31640000000002,139.8621,135.80349999999999,163.5736,143.2295,125.9098,127.7852,148.6685,153.6592,170.7447,165.7089,168.61620000000002,173.83810000000003,141.7919,158.9738,166.9767,176.81050000000002,148.50189999999998,146.2854,149.8547,124.4281,135.69719999999998,120.8866
2022-01-31,106.6417,89.4742,95.9482,94.29799999999999,86.8654,82.3851,71.48540000000001,84.87070000000001,69.0646,76.3493,67.20490000000001,58.4802,55.99030000000001,62.21299999999999,59.27,50.62229999999999,55.6619,53.2969,52.546800000000005,55.322,55.1904,54.6972,61.188399999999994,52.048800000000014,50.0918,43.9434,51.3846,58.161,70.04220000000001,62.981300000000005,84.3922,82.2015,80.3725,93.4415,106.05239999999999,110.7029,127.0693,137.2113,135.30200000000002,121.2626,121.5938,132.27380000000002,125.0439,125.5234,111.2589,110.2084,106.4595,104.2229,99.6026,110.16369999999999,94.3535,94.2024,102.5138,100.0232,101.4486,102.5004,98.1628,93.6079,99.8735,127.73010000000001,126.8855,101.9719,101.3061,89.5129,100.21990000000001,122.3425,94.0226,100.7721,103.89150000000001,106.8307,142.6416,135.6766,121.5722,116.12480000000001,134.8367,127.7387,138.5745,144.3791,139.216,136.8608,129.81959999999998,121.09490000000001,134.4677,139.4613,138.4256,139.1216,137.41389999999998,143.3124,143.2043,124.7906,115.5928,104.2077,97.3608,90.4551,97.1384,102.2671
2022-02-01,89.1544,83.5092,88.2982,84.15879999999999,86.96929999999999,74.3752,66.3651,51.7244,56.2062,59.201,49.936800000000005,57.9292,54.886700000000005,47.1428,49.77000000000001,47.5182,45.1606,46.8349,48.351800000000004,45.8523,45.5769,53.368,47.6308,44.9872,40.445800000000006,51.233999999999995,51.251999999999995,49.7219,44.4676,58.68549999999999,66.4721,71.2071,75.311,85.9932,92.0594,92.4918,78.6911,96.2604,96.6917,82.60910000000001,72.0181,78.541,77.1317,76.41159999999999,75.3018,90.1985,79.7047,73.4491,76.56530000000001,83.9278,89.28880000000001,83.5441,68.487,74.1996,77.21270000000001,71.70849999999999,72.8614,78.75740000000002,62.311800000000005,64.5014,63.662499999999994,63.443799999999996,74.5309,81.29880000000001,78.71990000000001,71.6912,69.51490000000001,66.7649,76.4404,80.89500000000001,75.6472,89.61200000000001,104.453,120.2556,105.2116,117.1776,109.93,98.0906,101.2536,117.90530000000001,97.23599999999999,100.1037,107.0113,108.03250000000001,105.9025,95.5498,112.6475,110.3734,103.585,96.4127,84.9605,77.0829,74.55940000000001,68.9227,64.47359999999999,69.8675
2022-02-02,22.994999999999997,17.9986,14.9652,17.3766,19.5006,23.265,27.991500000000002,18.7959,16.5561,28.4221,16.506999999999998,20.437199999999997,15.3689,17.7193,14.7491,15.543899999999999,14.649700000000001,13.0945,16.3313,19.975,13.7561,14.9702,11.919599999999999,15.055399999999999,12.8306,18.7315,17.3582,17.9947,24.6782,20.1013,23.1288,18.3113,28.8303,40.745200000000004,39.7395,34.2592,50.0918,32.3642,43.9081,44.5733,41.787,46.161,30.861100000000004,43.7823,29.7572,40.5137,30.251299999999997,32.1864,30.8487,31.401200000000003,29.665,28.082,33.9332,33.487500000000004,29.705199999999998,27.9068,27.7025,24.6328,28.2022,20.9741,27.5553,29.9028,20.1558,23.3109,26.974899999999998,25.6667,17.91,15.440500000000002,16.400000000000002,17.083,29.326299999999996,32.855399999999996,34.876099999999994,47.769800000000004,39.893299999999996,46.4504,43.335699999999996,41.4362,45.844,37.833000000000006,52.505199999999995,49.9249,49.0912,60.730900000000005,59.402,61.8543,65.9365,50.815200000000004,46.764599999999994,40.5413,43.335699999999996,26.137900000000002,28.9951,30.208200000000005,25.9217,26.872400000000003
2022-02-03,73.08850000000001,68.7506,75.864,59.648500000000006,46.2545,45.9816,43.2992,42.2659,52.3188,47.5539,45.05329999999999,42.3836,47.365,40.6499,40.1063,35.9037,35.7339,40.4606,41.3466,40.0912,38.1137,35.2892,46.44,43.3771,46.3425,49.5826,54.5741,50.2489,45.7719,59.603,51.864500000000014,55.828800000000015,69.10050000000001,80.75630000000001,81.0436,86.39399999999999,73.2955,84.0911,76.1702,76.80069999999999,81.3035,68.04159999999999,79.96730000000001,76.0686,70.0222,86.6735,81.9329,76.68350000000001,74.433,74.2536,78.18360000000001,85.53410000000001,82.3986,70.7914,61.6536,70.1434,52.1738,60.513999999999996,64.9231,61.4732,68.54129999999999,60.076699999999995,61.3705,78.693,75.8437,63.4232,65.1463,71.09219999999999,72.2363,67.4524,88.18579999999999,94.22810000000001,102.3741,102.064,117.2916,108.50829999999999,120.13709999999999,113.875,113.2094,101.3686,108.5204,104.98989999999999,97.992,98.09679999999999,106.7958,114.94839999999999,115.43390000000001,117.0191,112.0122,92.8438,100.1237,88.9969,92.7429,82.3874,73.97019999999999,77.551
2022-02-04,78.6609,75.7221,72.54329999999999,65.2874,57.634499999999996,59.632999999999996,58.7488,57.6865,54.1368,50.455400000000004,44.9699,45.136300000000006,49.3876,41.1879,46.8562,41.7385,37.8583,42.0595,41.4192,41.9185,44.00899999999999,46.758,48.1814,43.3554,52.0381,41.342600000000004,46.0603,48.1736,54.774499999999996,52.72480000000001,75.57,64.0812,74.9189,83.8427,89.5701,90.6965,91.2493,108.97959999999999,88.97160000000001,90.8859,78.94969999999999,80.70429999999999,98.8721,91.98400000000001,80.7328,91.8645,93.21379999999999,98.37480000000001,85.17339999999999,99.5017,96.1238,81.27430000000001,82.8347,85.9537,75.6928,70.8041,74.9009,77.4633,76.8632,67.893,64.0819,67.8927,60.372800000000005,59.247299999999996,63.2404,77.3415,93.76,77.4333,82.3239,76.7909,72.54239999999999,89.82289999999999,106.9227,116.2133,105.70899999999999,113.5886,127.1372,123.3548,127.33610000000002,121.1375,122.86,124.74199999999999,112.988,129.01489999999998,114.8601,115.2933,118.2138,103.2962,120.1494,103.1405,100.8137,100.80229999999999,99.8771,90.812,79.6576,72.8476
2022-02-05,69.917,65.9639,60.28459999999999,54.9766,58.3268,51.61620000000001,53.4194,44.88390000000001,52.0212,53.135999999999996,45.58170000000001,44.1327,41.2541,42.1633,42.8527,44.1852,43.393199999999986,40.4651,41.6952,42.7338,43.8806,46.366799999999984,49.06199999999999,57.6448,54.7587,47.8461,62.1451,50.8247,60.7768,49.25009999999999,64.7993,62.081299999999985,72.8276,68.3057,93.8222,106.0153,111.91969999999999,103.76089999999999,98.914,92.01159999999999,97.1743,101.5655,122.298,94.25089999999999,111.18299999999999,104.3729,91.9221,88.5617,99.9598,103.9443,94.7882,90.3784,92.69080000000001,78.4826,85.1131,89.31360000000001,85.4519,79.059,78.4039,86.8691,81.0834,80.6815,84.5852,75.89380000000001,80.2139,102.5082,88.3521,89.372,83.01219999999999,94.119,106.816,114.3488,119.3896,118.255,138.6784,145.73260000000002,112.2292,121.4366,123.4817,118.36019999999999,127.8652,134.79340000000002,120.52120000000001,139.7497,146.0925,127.1421,119.8631,107.8955,112.69420000000001,106.37,116.6859,105.6382,98.8716,103.8673,78.94,67.6537
2022-02-06,73.9851,79.3422,66.7548,69.2406,55.985200000000006,62.4503,57.9561,46.297399999999996,53.6521,49.4354,48.270599999999995,49.3637,52.1118,44.0294,50.642,48.1521,45.903400000000005,42.937799999999996,46.268899999999995,44.1412,41.7591,43.53730000000001,45.62329999999999,44.5166,48.47850000000001,47.2494,52.870200000000004,60.3357,53.9291,57.224000000000004,56.9287,66.7447,66.63119999999999,76.9686,73.27839999999999,88.0993,89.68390000000001,98.1735,84.13780000000001,97.7542,93.14219999999999,92.4029,99.03320000000001,103.9538,96.4227,92.79289999999999,114.8898,90.5709,104.38300000000001,103.8634,97.1423,92.4938,94.33879999999999,94.38239999999999,93.8135,98.672,76.17320000000001,84.6327,90.9204,74.73320000000001,79.8506,86.66149999999999,83.0303,79.3909,94.6582,81.2004,80.4922,85.0691,98.1018,121.6884,106.59110000000001,108.5419,132.5605,130.06779999999998,138.4497,138.06570000000002,145.0914,131.19,175.92239999999998,176.36489999999998,165.5244,135.7699,165.16199999999998,171.13709999999998,146.4218,159.6566,175.2078,157.2098,134.8271,137.9444,142.6129,111.7356,115.6365,100.7017,103.3867,89.9803
2022-02-07,81.4857,86.1613,93.0253,97.6217,84.1705,81.8529,67.7803,60.2855,56.5697,51.104099999999995,52.152899999999995,57.397900000000014,58.446699999999986,50.610900000000015,56.048500000000004,44.3584,47.4423,50.5921,48.8271,49.73070000000001,56.6892,50.0205,48.3698,58.2529,54.017,60.0129,58.805499999999995,57.781400000000005,68.48910000000001,74.46260000000001,78.2302,85.8638,90.1537,79.6529,106.29299999999999,85.4132,98.0591,101.75659999999999,96.7976,99.54329999999999,94.7438,86.5526,83.19369999999999,102.05030000000001,115.0833,106.4433,110.9423,124.4725,124.1425,112.49040000000001,120.9024,99.63369999999999,94.8335,86.403,99.8739,92.7521,93.90360000000001,93.06360000000001,90.9037,94.1663,84.92490000000001,83.60539999999999,74.68549999999999,73.7668,81.60159999999999,82.29119999999999,77.1009,80.8688,92.3717,80.7321,112.9803,119.0337,117.6212,145.6325,140.4869,156.8579,149.9529,153.0042,159.25300000000001,161.53810000000001,149.263,162.8246,164.0603,173.9614,148.0963,167.591,159.2827,189.8188,185.8459,159.49310000000003,153.16129999999998,151.6388,135.2641,124.8434,126.2212,95.35539999999999
2022-02-08,88.3576,85.76039999999999,76.5347,73.7363,69.26,58.145100000000006,73.3029,51.26829999999998,48.7485,49.518799999999985,55.7096,40.003899999999994,54.2281,47.1151,51.1362,53.2121,47.6391,42.5421,53.086999999999996,43.5852,38.7186,40.8738,53.1558,49.979800000000004,52.118700000000004,53.6783,58.9423,53.9796,71.8485,86.30330000000001,79.705,87.8644,87.48360000000001,90.44120000000001,108.2725,96.9939,122.43329999999999,97.80239999999999,101.27080000000001,114.15280000000001,102.1533,98.49369999999999,92.4322,102.8903,94.8031,90.213,96.06280000000001,106.4723,113.8406,94.41239999999999,118.8128,107.6819,99.0419,92.1308,97.0699,78.3624,69.90310000000001,86.8708,78.3635,86.2229,71.55220000000001,69.3626,72.4711,82.1131,95.67320000000001,88.2926,89.4024,98.57000000000001,113.37280000000001,120.1516,116.40190000000001,126.28915833333333,125.97641666666667,165.59367500000002,163.36093333333335,164.63819166666667,159.19545,154.47270833333334,159.97996666666668,162.93722499999998,155.72448333333332,172.69174166666667,151.469,167.67860000000002,160.7147,178.6645,176.76569999999998,166.0113,161.2824,166.75920000000002,134.9861,123.51180000000001,114.9559,116.3822,108.3643,86.2466
2022-02-09,79.66329999999999,70.4291,73.2341,69.4278,71.59,69.27329999999999,67.0171,65.8228,53.6496,56.46199999999999,48.028800000000004,49.559400000000004,55.7296,46.620999999999995,47.5559,46.8921,52.5918,42.9873,46.802,47.5824,58.549,55.1614,51.6854,49.696000000000005,51.8399,47.2312,62.2947,62.5229,65.288,76.9447,84.72840000000001,80.2758,89.55919999999999,93.58070000000001,91.9023,99.7718,85.07390000000001,103.0156,87.3401,92.2666,83.13510000000001,94.1431,84.6341,100.4442,96.4542,104.7821,101.9426,103.3531,110.6438,105.5435,107.2114,95.04379999999999,79.3235,85.3832,82.26329999999999,86.7089,85.3648,85.2598,81.391,74.9825,69.76740000000001,78.21150000000002,73.7929,74.1027,71.6434,84.0336,91.4296,81.96310000000001,91.082,94.3815,100.3999,103.9293,125.4014,135.82850000000002,143.0442,139.9731,155.5528,159.0692,171.56,175.2876,171.18630000000002,178.9634,166.7637,182.313,186.1506,169.9744,184.61339999999998,195.421,150.7034,138.9002,130.0266,142.20860000000002,129.3615,103.2019,93.27050000000001,97.11309999999999
2022-02-10,82.6229,79.0543,70.1396,83.5405,72.9807,63.8255,72.6928,69.6629,55.0527,60.15240000000001,66.9517,64.8622,62.9726,55.653,54.392700000000005,51.4709,55.98230000000001,52.0224,45.6327,46.172700000000006,53.1628,59.0613,44.9131,55.7128,52.1423,49.802,52.933499999999995,60.2112,79.7418,78.21190000000001,96.6926,79.8636,94.9715,92.2536,102.2443,107.01310000000001,94.4449,92.705,102.1476,83.43360000000001,81.1109,95.4896,86.36460000000001,99.0464,83.9994,88.74010000000001,102.1758,91.13000000000001,94.58980000000001,91.1133,94.4129,96.18329999999999,97.0707,92.0714,96.0695,94.8476,83.4545,94.5815,107.28280000000001,83.7931,89.70339999999999,84.1534,90.6528,67.0821,70.3228,77.19239999999999,87.6031,90.14089999999999,93.7525,79.8319,94.1114,130.5299,119.67030000000001,144.72199999999998,150.3529,149.31359999999998,158.7552,172.6489,167.52429999999998,148.8294,137.98250000000002,158.9388,160.049,182.3094,161.2728,179.8151,164.36270000000002,180.1423,162.8526,161.2754,142.2171,136.9091,129.5088,115.51610000000001,97.44149999999999,93.53760000000001
2022-02-11,87.4786,88.6558,59.522600000000004,66.30760000000001,56.656699999999994,48.694199999999995,54.392199999999995,73.6695,71.6358,62.8447,46.687999999999995,53.052400000000006,47.2742,54.6775,44.304100000000005,52.9445,43.3807,47.108200000000004,43.2527,48.4376,41.6718,56.817899999999995,47.3182,51.676,53.195600000000006,45.25429999999999,52.6233,70.591,62.782599999999995,67.6741,80.9344,78.94390000000001,88.9457,85.0095,94.5398,113.8337,106.012,99.53229999999999,111.7422,107.07379999999999,83.0436,91.5644,95.0435,91.7709,91.3123,96.8022,81.57509999999999,100.26469999999999,105.15180000000001,104.88289999999999,98.72170000000001,88.0532,93.7537,90.87410000000001,98.3734,102.934,91.0724,83.9618,84.57339999999999,84.3039,80.52360000000002,77.5837,88.5032,88.5197,86.61280000000001,81.034,82.23349999999999,93.5431,83.914,105.0205,131.4031,130.9243,141.3919,146.3822,162.1789,158.3101,151.15560000000002,172.4675,180.7114,188.7439,171.332,183.2699,157.43599999999998,155.8372,156.9611,191.7228,169.46230000000003,158.5219,157.5607,140.14939999999999,127.8899,129.0938,127.7482,127.9145,92.6247,98.1075
2022-02-12,86.5425,81.14650000000002,86.8089,75.8612,76.7788,77.3894,69.86099999999999,74.9873,62.8902,64.26169999999999,71.70280000000001,66.6325,61.113,58.700700000000005,68.6012,59.493,56.1924,54.062400000000004,55.592499999999994,55.683,48.3519,45.5308,45.8132,58.559400000000004,49.0472,49.927,63.6853,60.969500000000004,60.223299999999995,69.8083,73.1683,91.39630000000001,105.5403,109.9313,99.6508,93.49249999999999,99.8206,105.274,121.0843,94.8339,114.15410000000001,110.4498,117.8431,91.1133,105.6032,101.3724,112.4741,99.17219999999999,125.1814,116.13369999999999,94.2035,102.8131,77.6439,97.9542,98.2844,94.3117,101.2843,88.5343,86.9142,97.4138,71.01459999999999,80.61410000000001,75.5012,78.544,77.9141,88.3838,96.0037,95.9141,85.6234,111.8898,108.9331,130.58919999999998,136.2481,141.9648,147.43089999999998,153.3022,123.96079999999999,157.3553,163.3279,167.6187,173.6777,179.7765,165.52710000000002,161.1261,163.0874,159.4961,157.7048,135.10739999999998,157.36350000000002,145.1264,131.0915,141.88010000000003,119.6084,124.14039999999999,116.7237,103.34700000000001
2022-02-13,72.538,68.2994,62.62639999999999,68.4935,67.4774,43.7181,51.519400000000005,55.314299999999996,64.6849,48.5621,47.413399999999996,38.063100000000006,36.3473,38.2121,33.0405,50.14869999999999,53.08889999999999,43.2753,45.558,48.8656,43.924800000000005,48.505299999999984,53.31439999999999,48.2508,43.314099999999996,44.395799999999994,47.149100000000004,61.8376,55.2372,54.942600000000006,82.13649999999998,87.11550000000001,80.1558,91.14410000000001,103.95360000000001,87.2011,119.0012,133.11389999999997,109.74419999999999,91.9239,105.4837,102.0334,106.8335,107.5338,109.5673,110.09939999999999,110.19330000000001,109.22810000000001,122.91029999999999,123.6669,120.5576,107.0577,122.09049999999999,104.1326,123.6892,89.4286,96.26989999999999,86.8077,86.2803,94.787,84.6011,93.4015,72.2706,98.1305,90.2804,89.8813,96.57039999999999,99.90270000000001,118.05900000000001,111.6509,123.2427,139.02190000000002,154.5393,164.0548,171.2815,160.7595,177.6255,169.2294,183.9697,168.994,159.5921,183.7799,180.4246,199.8646,188.4276,224.1312,180.4201,168.21849999999998,178.0424,144.769,138.0442,149.071,121.72919999999999,125.0622,96.58619999999999,88.8587
2022-02-14,89.1861,78.0721,76.7669,73.1829,77.9533,69.0915,72.70060000000001,56.1907,53.910000000000004,49.1605,52.120799999999996,50.5383,56.856600000000014,48.647,49.67460000000001,48.8208,51.150800000000004,64.63850000000001,52.586999999999996,46.7487,53.4327,50.5803,50.5486,55.1785,50.571400000000004,48.5893,58.1075,58.0063,85.5077,73.28139999999999,84.0943,104.76410000000001,111.7233,103.4614,100.7741,106.2941,111.54419999999999,120.2435,93.4548,97.3853,88.5942,88.8512,88.2953,98.2542,112.8348,100.5343,99.0337,84.45339999999999,107.9888,111.3049,100.8043,82.7735,86.2536,92.0138,101.9435,80.21000000000001,79.7623,97.894,91.4448,101.584,71.3443,84.7835,82.6109,82.6109,84.99369999999999,102.9938,101.3437,93.243,106.8337,105.6935,99.49929999999999,104.9433,109.1424,145.0317,148.9548,158.43259999999998,147.29999999999998,152.2487,152.015,154.4381,160.87300000000002,181.0699,148.1401,167.4494,159.0217,160.673,165.5779,156.3208,138.488,130.5141,139.87709999999998,138.00400000000002,128.007,114.23870000000001,128.51350000000002,113.4054
2022-02-15,109.9533,95.8021,89.0676,83.0408,79.82719999999999,81.4787,71.59039999999999,69.2118,56.67040000000001,64.92699999999999,51.2393,67.0562,53.4957,47.9136,54.765,50.244399999999985,44.4351,49.189099999999996,47.5552,46.621700000000004,44.765699999999995,44.0402,42.6908,41.991499999999995,42.7395,52.764500000000005,58.490700000000004,59.9375,73.1391,87.6716,82.3878,103.8505,84.6645,100.5647,96.8743,108.0938,119.9141,121.20039999999999,121.4775,104.1459,98.0471,121.3684,98.7143,113.68039999999999,84.20209999999999,88.83449999999999,111.0444,126.83699999999999,113.4541,92.4524,93.4114,87.38839999999999,106.2423,91.6386,80.1631,84.4973,93.0827,98.8757,86.5786,81.7179,81.22720000000001,85.0528,80.9127,80.4934,102.6933,89.283,82.6108,79.8212,93.06190000000001,89.77269999999999,103.5022,138.9291,142.1881,130.2528,156.2456,160.44240000000002,183.9453,157.7569,178.28390000000002,161.1689,177.0362,194.0763,175.2913,198.90259999999998,172.37969999999999,182.31740000000002,189.0619,203.5621,168.3681,151.1104,160.99589999999998,158.5918,145.42329999999998,143.3919,139.212,136.6259
2022-02-16,114.04950000000001,83.24770000000001,71.5817,73.18769999999999,76.95760000000001,68.32489999999999,64.7418,63.623999999999995,73.48150000000001,54.557199999999995,55.5406,56.7766,46.7452,50.928200000000004,47.18650000000001,55.727599999999995,55.1571,47.7482,46.1349,51.0284,47.01309999999999,57.1191,49.901900000000005,50.531200000000005,52.5097,52.8633,57.79649999999999,56.692699999999995,76.53359999999999,73.9148,81.5564,121.0765,95.6373,103.0839,119.1349,110.81129999999999,119.6742,126.934,91.3236,115.9839,103.5043,93.3645,88.19219999999999,89.1645,98.1039,93.06490000000001,87.9346,82.0539,89.931,111.5332,101.1049,84.18490000000001,91.8643,82.92450000000001,100.5939,82.88319999999999,89.2733,92.5845,90.57419999999999,76.474,77.34450000000001,75.7839,76.1609,72.634,86.49360000000001,76.56360000000001,80.644,78.3343,83.9743,101.63170000000001,105.1843,121.353,128.62419999999997,152.8333,152.47279999999998,197.1583,182.0917,190.0541,193.81220000000002,181.5223,186.1868,193.50879999999998,190.144,201.3397,206.1562,208.7353,221.3415,205.56699999999998,178.665,174.2262,135.108,151.5139,125.22819999999999,113.8215,117.0838,105.0021
